trip_id,route_id,service_date,stop_id,stop_sequence,scheduled_time_iso,scheduled_time_epoch
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T06:51:00Z,1764053460
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T06:53:00Z,1764053580
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T06:57:00Z,1764053820
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T06:59:00Z,1764053940
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:01:00Z,1764054060
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:05:00Z,1764054300
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:08:00Z,1764054480
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:11:00Z,1764054660
trip_piccadilly_0644,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:15:00Z,1764054900
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T06:52:00Z,1764053520
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T06:53:00Z,1764053580
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T06:55:00Z,1764053700
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T06:56:00Z,1764053760
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T06:56:00Z,1764053760
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T06:58:00Z,1764053880
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:02:00Z,1764054120
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:04:00Z,1764054240
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:06:00Z,1764054360
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:10:00Z,1764054600
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:13:00Z,1764054780
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:16:00Z,1764054960
trip_piccadilly_0649,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:20:00Z,1764055200
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T06:57:00Z,1764053820
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T06:58:00Z,1764053880
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:00:00Z,1764054000
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:01:00Z,1764054060
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:01:00Z,1764054060
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:03:00Z,1764054180
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:07:00Z,1764054420
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:09:00Z,1764054540
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:11:00Z,1764054660
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:15:00Z,1764054900
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:18:00Z,1764055080
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:21:00Z,1764055260
trip_piccadilly_0654,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:25:00Z,1764055500
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:02:00Z,1764054120
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:03:00Z,1764054180
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:05:00Z,1764054300
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:06:00Z,1764054360
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:06:00Z,1764054360
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:08:00Z,1764054480
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:12:00Z,1764054720
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:14:00Z,1764054840
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:16:00Z,1764054960
trip_piccadilly_0659,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:19:00Z,1764055140
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:07:00Z,1764054420
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:08:00Z,1764054480
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:10:00Z,1764054600
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:11:00Z,1764054660
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:11:00Z,1764054660
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:13:00Z,1764054780
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:17:00Z,1764055020
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:19:00Z,1764055140
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:21:00Z,1764055260
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:25:00Z,1764055500
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:28:00Z,1764055680
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:31:00Z,1764055860
trip_piccadilly_0704,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:35:00Z,1764056100
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:12:00Z,1764054720
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:13:00Z,1764054780
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:15:00Z,1764054900
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:16:00Z,1764054960
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:16:00Z,1764054960
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:18:00Z,1764055080
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:22:00Z,1764055320
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:24:00Z,1764055440
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:26:00Z,1764055560
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:30:00Z,1764055800
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:33:00Z,1764055980
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:36:00Z,1764056160
trip_piccadilly_0709,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:40:00Z,1764056400
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:17:00Z,1764055020
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:18:00Z,1764055080
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:20:00Z,1764055200
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:21:00Z,1764055260
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:21:00Z,1764055260
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:23:00Z,1764055380
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:27:00Z,1764055620
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:29:00Z,1764055740
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:31:00Z,1764055860
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:35:00Z,1764056100
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:41:00Z,1764056460
trip_piccadilly_0714,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:45:00Z,1764056700
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:21:00Z,1764055260
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:22:00Z,1764055320
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:24:00Z,1764055440
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:25:00Z,1764055500
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:25:00Z,1764055500
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:27:00Z,1764055620
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:31:00Z,1764055860
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:33:00Z,1764055980
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:35:00Z,1764056100
trip_piccadilly_0718,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:26:00Z,1764055560
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:27:00Z,1764055620
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:29:00Z,1764055740
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:30:00Z,1764055800
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:30:00Z,1764055800
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:32:00Z,1764055920
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:36:00Z,1764056160
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:40:00Z,1764056400
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:44:00Z,1764056640
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:47:00Z,1764056820
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:50:00Z,1764057000
trip_piccadilly_0723,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:54:00Z,1764057240
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:30:00Z,1764055800
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:31:00Z,1764055860
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:33:00Z,1764055980
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:34:00Z,1764056040
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:34:00Z,1764056040
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:36:00Z,1764056160
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:40:00Z,1764056400
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:42:00Z,1764056520
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:44:00Z,1764056640
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:48:00Z,1764056880
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:51:00Z,1764057060
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:54:00Z,1764057240
trip_piccadilly_0727,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T07:58:00Z,1764057480
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:34:00Z,1764056040
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:35:00Z,1764056100
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:37:00Z,1764056220
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:40:00Z,1764056400
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:44:00Z,1764056640
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:46:00Z,1764056760
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:48:00Z,1764056880
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:52:00Z,1764057120
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T07:55:00Z,1764057300
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T07:58:00Z,1764057480
trip_piccadilly_0731,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:02:00Z,1764057720
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:38:00Z,1764056280
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:39:00Z,1764056340
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:41:00Z,1764056460
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:42:00Z,1764056520
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:42:00Z,1764056520
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:44:00Z,1764056640
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:48:00Z,1764056880
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:50:00Z,1764057000
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:52:00Z,1764057120
trip_piccadilly_0735,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T07:55:00Z,1764057300
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:42:00Z,1764056520
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:43:00Z,1764056580
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:45:00Z,1764056700
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:46:00Z,1764056760
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:46:00Z,1764056760
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:48:00Z,1764056880
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:52:00Z,1764057120
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:54:00Z,1764057240
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T07:56:00Z,1764057360
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:00:00Z,1764057600
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:03:00Z,1764057780
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:06:00Z,1764057960
trip_piccadilly_0739,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:46:00Z,1764056760
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:47:00Z,1764056820
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:49:00Z,1764056940
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:50:00Z,1764057000
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:50:00Z,1764057000
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:52:00Z,1764057120
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:56:00Z,1764057360
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T07:58:00Z,1764057480
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:00:00Z,1764057600
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:04:00Z,1764057840
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0743,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:14:00Z,1764058440
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:49:00Z,1764056940
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:50:00Z,1764057000
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:52:00Z,1764057120
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:53:00Z,1764057180
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:53:00Z,1764057180
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:55:00Z,1764057300
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T07:59:00Z,1764057540
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:01:00Z,1764057660
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:03:00Z,1764057780
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:13:00Z,1764058380
trip_piccadilly_0746,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:17:00Z,1764058620
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:53:00Z,1764057180
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:54:00Z,1764057240
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:56:00Z,1764057360
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T07:57:00Z,1764057420
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T07:57:00Z,1764057420
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T07:59:00Z,1764057540
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T08:03:00Z,1764057780
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:05:00Z,1764057900
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:11:00Z,1764058260
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:14:00Z,1764058440
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:17:00Z,1764058620
trip_piccadilly_0750,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:21:00Z,1764058860
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T07:56:00Z,1764057360
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T07:57:00Z,1764057420
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T07:59:00Z,1764057540
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T08:00:00Z,1764057600
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T08:00:00Z,1764057600
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T08:02:00Z,1764057720
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T08:06:00Z,1764057960
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:08:00Z,1764058080
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:14:00Z,1764058440
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:17:00Z,1764058620
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:20:00Z,1764058800
trip_piccadilly_0753,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:24:00Z,1764059040
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T08:00:00Z,1764057600
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T08:01:00Z,1764057660
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T08:03:00Z,1764057780
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T08:04:00Z,1764057840
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T08:04:00Z,1764057840
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T08:06:00Z,1764057960
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:12:00Z,1764058320
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:14:00Z,1764058440
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:18:00Z,1764058680
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:21:00Z,1764058860
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:24:00Z,1764059040
trip_piccadilly_0757,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:28:00Z,1764059280
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T08:03:00Z,1764057780
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T08:04:00Z,1764057840
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T08:06:00Z,1764057960
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T08:09:00Z,1764058140
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T08:13:00Z,1764058380
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:15:00Z,1764058500
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:17:00Z,1764058620
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:21:00Z,1764058860
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:24:00Z,1764059040
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUOAK,11,2025-11-25T08:27:00Z,1764059220
trip_piccadilly_0800,piccadilly,2025-11-25,940GZZLUCKS,12,2025-11-25T08:31:00Z,1764059460
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUCAR,0,2025-11-25T08:07:00Z,1764058020
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUHWY,1,2025-11-25T08:08:00Z,1764058080
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUASL,2,2025-11-25T08:10:00Z,1764058200
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUFPK,3,2025-11-25T08:11:00Z,1764058260
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUFPK,4,2025-11-25T08:11:00Z,1764058260
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUMRH,5,2025-11-25T08:13:00Z,1764058380
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUTPN,6,2025-11-25T08:17:00Z,1764058620
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUWOG,7,2025-11-25T08:19:00Z,1764058740
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUBDS,8,2025-11-25T08:21:00Z,1764058860
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUASG,9,2025-11-25T08:25:00Z,1764059100
trip_piccadilly_0804,piccadilly,2025-11-25,940GZZLUSGT,10,2025-11-25T08:28:00Z,1764059280
